14, Male, Karnataka (KA), 6658546700, 162.10136817833282, 73.43899328173931
29, Male, West Bengal (WB), 7584129229, 162.6532133223598, 69.96153741376958
25, Female, Jharkhand (JH), 8411105616, 166.13268053628897, 70.87317752981811
29, Female, Tamil Nadu (TN), 7528610261, 171.52237201157325, 73.02324790485756
29, Female, Meghalaya (ML), 9506104185, 147.1290261679207, 72.96870068331341
87, Female, Madhya Pradesh (MP), 7633488532, 150.7174220858637, 75.0773963784695
34, Male, Punjab (PB), 6615999672, 162.49173448739413, 63.10953073515552
95, Male, Odisha(OR), 6961197104, 177.00567501943775, 60.41027715564105
85, Female, Tripura (TR), 9363695173, 156.59867893950022, 73.21247457028522
39, Female, Karnataka (KA), 9075963397, 152.6988593250877, 72.00182833476158
6, Male, Odisha(OR), 6106722077, 150.97807058740352, 67.64812996438815
19, Female, Karnataka (KA), 6939178075, 146.39508133976247, 72.65222692403715
75, Female, Arunachal Pradesh (AR), 9279110809, 163.57875747259607, 66.79706253048218
69, Female, Jharkhand (JH), 9658972164, 147.86040757539322, 69.2899327164632
21, Female, Uttar Pradesh (UP), 7640571470, 170.5181967544796, 68.72828847479617
31, Female, Mizoram (MZ), 8175654561, 162.16241187278098, 73.0720262055719
40, Female, Rajasthan (RJ), 9021104278, 172.14379914336126, 68.7692046058469
12, Male, Uttarakhand (UK), 7522775034, 164.48724804327978, 67.74465100372137
29, Male, Bihar (BR), 9789296153, 164.9774477571765, 68.56155805771013
57, Female, Tamil Nadu (TN), 7448992066, 163.5732956438853, 68.45870454823965
56, Female, Karnataka (KA), 8347582206, 148.96435766076448, 73.73305231422562
61, Female, Jammu and Kashmir (JK), 7620785365, 176.11849381777998, 75.50552201291349
18, Female, Odisha(OR), 7379675574, 163.2499651563286, 72.86896991435363
42, Male, Goa (GA), 8406815820, 160.84892202840626, 74.51330262996115
88, Female, Gujarat (GJ), 8046330560, 166.0613087387259, 70.30531803100773
67, Female, Andhra Pradesh (AP), 9321201222, 161.05773893385526, 66.16100959145821
8, Female, Kerala (KL), 9491601631, 151.56993466971662, 73.45380815137379
15, Male, Nagaland (NL), 8812985600, 159.22326726748187, 75.83199863648298
94, Female, Assam (AS), 6035163964, 166.3452880118946, 71.81238998834078
76, Male, Gujarat (GJ), 8940710614, 153.23218168933548, 71.24999927253111
52, Male, Jharkhand (JH), 8199174931, 152.71402916267687, 69.38061984976083
52, Female, Bihar (BR), 6832459156, 168.68264041045558, 70.09461012179624
21, Female, Odisha(OR), 8870073411, 175.40532351672408, 82.21063322415635
88, Female, Mizoram (MZ), 9845756393, 163.34783941465062, 64.17577234125898
51, Male, Gujarat (GJ), 9221109288, 149.57083229056775, 68.04999389717044
82, Male, Madhya Pradesh (MP), 8660734976, 154.1604073769493, 72.24193887112618
84, Female, Nagaland (NL), 6368544315, 153.4872645946776, 64.18277461347165
33, Male, Haryana (HR), 8166797095, 150.89698168654238, 74.27003083450357
33, Female, Sikkim (SK), 6012910649, 137.35794056718737, 73.9023604629824
91, Female, Bihar (BR), 7361647405, 159.60102329976124, 64.52528229651413
46, Male, Mizoram (MZ), 7206552012, 155.34698644987574, 69.58651817115229
43, Female, Tripura (TR), 6491376017, 168.73616381674196, 64.45434130933779
84, Male, Assam (AS), 9907915966, 151.10716954170073, 69.33983130639075
74, Female, West Bengal (WB), 6531203217, 159.8538044584623, 72.73707906532641
23, Female, Gujarat (GJ), 6964744560, 163.91296922925565, 72.201412768679
42, Female, Chhattisgarh (CG), 6851200474, 175.94328322818794, 74.06331482545248
61, Female, Goa (GA), 6052403984, 164.61810108922214, 65.8961387268535
51, Female, Jammu and Kashmir (JK), 9648408901, 150.56415781863845, 63.552192035662145
61, Female, Maharashtra (MH), 9635899022, 164.97190118574068, 71.49581963088517
51, Female, Haryana (HR), 6720498542, 160.28210218645555, 73.5600855069959
16, Male, Andhra Pradesh (AP), 7146575395, 163.47792461246846, 63.96105225350601
54, Male, Haryana (HR), 9098846856, 157.07197075582664, 65.74201756758313
26, Male, Tripura (TR), 7833201321, 148.12704589271496, 65.76588653494103
27, Female, Tripura (TR), 6797456086, 156.41657991101522, 74.46811084662619
69, Female, Nagaland (NL), 8581477263, 145.3460962883376, 76.40285124819177
33, Female, Goa (GA), 8385728864, 175.93015435006072, 68.99391056753046
82, Female, Himachal Pradesh (HP), 7354716351, 184.57513461869087, 68.55088584212658
38, Male, Uttar Pradesh (UP), 8962259019, 166.5956991030075, 64.69621697373239
79, Female, Arunachal Pradesh (AR), 9128931244, 147.9930213462716, 71.81729453881532
18, Male, Tripura (TR), 7984982136, 154.05328429560475, 76.13204303810869
41, Male, Tamil Nadu (TN), 9661463183, 164.0844616186328, 67.57014097903631
81, Male, Meghalaya (ML), 7792312778, 166.54800280323636, 76.73162883108884
57, Female, Arunachal Pradesh (AR), 6759123164, 161.63064485267728, 64.74132812939385
63, Female, Rajasthan (RJ), 8379700068, 167.57422634830925, 72.91613652775101
21, Female, Mizoram (MZ), 6785224001, 141.93407094524196, 66.99742101524888
12, Female, Jammu and Kashmir (JK), 7908429804, 143.90608809292272, 65.85207209906275
61, Female, Jammu and Kashmir (JK), 8815737811, 182.91404916954963, 74.08304866373189
67, Male, Chhattisgarh (CG), 8863052016, 170.66015742051684, 76.49918446676368
56, Female, Himachal Pradesh (HP), 9991014706, 168.38087946026099, 62.333640635323725
81, Female, Odisha(OR), 6232560446, 154.72267544385926, 63.20567425479009
30, Male, Jharkhand (JH), 6236839390, 137.81173994062948, 75.77298765566438
68, Female, Chhattisgarh (CG), 6379172392, 158.46461786127566, 66.5327944447974
3, Male, Himachal Pradesh (HP), 6920393946, 189.4894158175862, 76.219059334816
94, Female, Karnataka (KA), 9736901208, 159.8496560648861, 78.75026117953831
84, Female, Assam (AS), 9321566518, 145.12375132925976, 57.72700109440646
57, Female, Andhra Pradesh (AP), 9831211677, 161.09707023344382, 70.7709163182572
6, Female, Bihar (BR), 6722654271, 147.64720785732572, 68.86211736886395
26, Male, West Bengal (WB), 7103079103, 143.26933546323795, 67.00699227839986
23, Female, Uttar Pradesh (UP), 6051124446, 165.02236003372786, 77.28766866996257
85, Male, Tripura (TR), 8014970702, 161.59799273351751, 65.41212813837772
30, Female, Maharashtra (MH), 8507159302, 166.06765916084376, 76.8930355501565
53, Female, Punjab (PB), 8099484532, 152.3293301327498, 72.18389165833678
19, Female, Himachal Pradesh (HP), 9761247842, 168.70747685489258, 69.20475463823666
17, Male, Nagaland (NL), 7369851076, 153.22056807132273, 74.30442814772577
6, Male, Rajasthan (RJ), 8000787785, 151.13972256916537, 72.46182475151886
75, Female, Uttar Pradesh (UP), 8121905699, 158.5181365895369, 67.51025299357485
89, Male, Bihar (BR), 9118337509, 159.98916817769575, 66.4034383347451
80, Female, Jammu and Kashmir (JK), 7543062292, 162.206873360713, 73.56022997748465
39, Female, Meghalaya (ML), 6728948417, 156.24997373895428, 61.54001821774719
30, Male, Mizoram (MZ), 7129667807, 172.64712309441444, 73.53994371495746
82, Male, West Bengal (WB), 8802940270, 174.9706615627046, 67.16361962407389
30, Female, Kerala (KL), 8339469971, 158.5554463945393, 66.48886450075535
90, Male, Nagaland (NL), 8465145199, 169.60755997462633, 77.27625594821059
93, Female, Sikkim (SK), 9711976491, 155.11919404053918, 73.17373496992705
19, Female, Goa (GA), 6716690821, 161.3048329470058, 76.18869808829483
62, Male, Uttarakhand (UK), 9206320149, 157.99602239131403, 64.5572134670798
38, Female, Uttar Pradesh (UP), 8177788571, 169.37530043281103, 74.69773844475525
53, Male, Telangana (TS), 7061719914, 159.69722845115746, 68.96821692585527
64, Female, Maharashtra (MH), 7129226860, 160.11451353758017, 73.88633556006137
48, Male, Rajasthan (RJ), 6807703751, 149.71203604977904, 67.45070378068307
54, Male, Rajasthan (RJ), 6703938094, 162.57067317375314, 71.02633258553222
75, Female, Manipur (MN), 8066027151, 159.31629440085266, 75.02091973938157
2, Female, Jharkhand (JH), 6597480422, 153.96447056623074, 68.63445092263731
6, Female, Manipur (MN), 8665561520, 142.93330527042806, 71.07965961171844
61, Male, Jammu and Kashmir (JK), 6032602587, 172.5218670871017, 63.08211943654937
58, Female, Tripura (TR), 6540991037, 154.6803316322951, 65.66866289557058
65, Male, Jammu and Kashmir (JK), 9871016417, 164.10553209521248, 68.34266352775018
56, Male, Uttar Pradesh (UP), 8284413338, 160.44097041401258, 74.2011262728854
64, Female, Himachal Pradesh (HP), 9292045491, 156.8174566497522, 62.90600746815021
11, Male, Odisha(OR), 6727952070, 143.45927124291995, 71.18218572294042
41, Male, Haryana (HR), 7270108099, 155.77784429853386, 69.39793510892385
15, Male, Bihar (BR), 9832124347, 178.02290319828836, 64.28317365685012
6, Male, Tamil Nadu (TN), 9964925372, 157.88895418943682, 69.99716307803939
81, Male, Haryana (HR), 9591712446, 150.696786727083, 69.5269098282268
88, Male, Kerala (KL), 9344329787, 163.9223252605938, 80.17224295973641
44, Male, Mizoram (MZ), 9798978062, 149.22868435537927, 71.37518110379565
34, Female, Punjab (PB), 9525684146, 139.70481566140077, 75.32047128924324
75, Female, Madhya Pradesh (MP), 7152203100, 165.5436041439721, 56.440825239341514
89, Male, Manipur (MN), 9999881177, 174.07975922598587, 67.29758998448573
71, Female, Kerala (KL), 6314500275, 169.09491361018948, 67.27585159448427
62, Male, Assam (AS), 6668830571, 173.68644772391193, 73.77331467986829
2, Female, Assam (AS), 7880999941, 144.07184566384706, 76.0085609666411
73, Female, Telangana (TS), 6098667449, 166.58023586953757, 67.45946598938684
60, Female, Arunachal Pradesh (AR), 6622718931, 175.23523547181117, 63.42704310555021
69, Female, Haryana (HR), 8139099090, 149.39850782242652, 70.3228940796263
36, Male, Himachal Pradesh (HP), 6966185030, 159.97207566859234, 77.4666533406091
80, Female, Maharashtra (MH), 6427464703, 159.85405357673616, 71.70918259741022
27, Male, Rajasthan (RJ), 9904557936, 166.88237724384135, 68.81019915193149
21, Female, Jharkhand (JH), 7092866286, 153.22387163759882, 62.712698377126735
26, Male, Odisha(OR), 8289200245, 153.9254566011028, 67.08624133418381
86, Male, Himachal Pradesh (HP), 7342218099, 145.76562863703606, 66.33867183193655
95, Female, Uttar Pradesh (UP), 9234794568, 176.12732088115507, 68.40115824525645
37, Female, Rajasthan (RJ), 9031247774, 152.4919038381841, 70.11301755255803
59, Female, Manipur (MN), 8408787259, 159.57766149498238, 74.02026315777223
18, Female, Punjab (PB), 9626178760, 165.51931497493112, 76.16985189163253
69, Male, Tripura (TR), 7308230657, 167.26024022817043, 72.71268577655324
41, Female, Bihar (BR), 9868079653, 160.55151540376585, 74.83070884703864
32, Male, Goa (GA), 9509204261, 166.2287531762443, 76.17522941709801
87, Male, Telangana (TS), 9331186672, 172.96826483589751, 83.34271741788993
24, Female, Gujarat (GJ), 7854552737, 170.6549899599365, 74.77238213289927
31, Female, Madhya Pradesh (MP), 8741318130, 175.45433603978017, 74.2649775596125
2, Male, Assam (AS), 9481493830, 151.76473994726607, 66.63490400975873
96, Female, Madhya Pradesh (MP), 6014924216, 157.31635149908425, 69.25555091898383
93, Male, Chhattisgarh (CG), 6181181121, 156.02137478452832, 68.2007775885504
76, Female, Madhya Pradesh (MP), 7334907681, 143.53651649889366, 70.70523408638269
23, Male, Nagaland (NL), 6228859211, 146.14864171064116, 65.96198352745145
51, Female, Tamil Nadu (TN), 6275985492, 164.76985405318447, 69.65690632519237
27, Female, Maharashtra (MH), 7986904592, 176.5225045513156, 66.47669797834921
74, Male, Rajasthan (RJ), 6429015044, 150.24513875022612, 75.78610366699105
8, Male, Manipur (MN), 6799282737, 151.86848500060012, 64.75860386828018
23, Female, Telangana (TS), 9434297514, 158.18559299707508, 69.0759169806638
92, Female, Assam (AS), 8831144428, 159.51200561705784, 76.37259677573442
51, Female, Tamil Nadu (TN), 8698044625, 132.79148467453078, 59.67668647289069
18, Male, West Bengal (WB), 6410288720, 160.15397989795525, 72.20834691764594
37, Female, Nagaland (NL), 6812758410, 157.24782153749135, 67.256080506747
42, Female, Meghalaya (ML), 7541001060, 166.8813820517051, 72.38333906924584
52, Male, Maharashtra (MH), 8041130428, 146.66198386658405, 59.59295180856299
70, Male, Karnataka (KA), 6494844186, 171.29167835180687, 75.23176267192531
96, Female, Maharashtra (MH), 9391784319, 156.7194557177126, 79.05977671788034
31, Female, Mizoram (MZ), 9861215818, 162.96572754880256, 66.84785836115984
95, Male, Maharashtra (MH), 9893624014, 150.73037602813767, 76.60428498925086
56, Female, Tamil Nadu (TN), 9100041582, 175.1657640286965, 61.274913254818465
96, Male, Assam (AS), 6330997184, 148.86087753381392, 69.29330958153992
38, Male, Arunachal Pradesh (AR), 6751508965, 148.32467920671064, 68.35166892643942
96, Female, Andhra Pradesh (AP), 6696866072, 175.14483447573713, 59.284042239270306
54, Female, Sikkim (SK), 6939313395, 159.6022076804174, 79.2033183166922
8, Female, Maharashtra (MH), 9004687694, 166.24041930618225, 71.71640196166496
6, Male, Andhra Pradesh (AP), 6918080042, 150.67494677085182, 66.0428183765721
20, Female, Karnataka (KA), 6195317065, 149.78876024736897, 74.07694026075242
32, Male, West Bengal (WB), 6166021983, 160.92083024504507, 71.0588453631175
41, Female, Punjab (PB), 8782091240, 156.8511821280733, 70.81541387042037
6, Male, Sikkim (SK), 8051459189, 163.501101449495, 78.22505528805598
15, Male, Assam (AS), 8918549664, 176.52195497845858, 62.93331072118551
48, Female, Haryana (HR), 7959305589, 149.0857569504264, 69.20805208297013
35, Male, Odisha(OR), 7221063967, 160.9965409403722, 62.10284342963487
12, Female, Meghalaya (ML), 9505940545, 140.40210866018964, 64.65042935808464
73, Male, Manipur (MN), 8166414699, 151.87803738135196, 77.10178579226294
66, Male, Odisha(OR), 8117149720, 162.277093277248, 69.88286529372726
24, Male, Assam (AS), 8277193495, 167.8913522945197, 66.77963699868464
34, Female, Manipur (MN), 9042143049, 175.10016551817543, 67.68069931448136
9, Female, Sikkim (SK), 9386179789, 167.09380491710237, 73.72410434174678
92, Female, Gujarat (GJ), 7469962308, 153.3550750574237, 71.49063145713275
97, Female, Karnataka (KA), 8926844981, 162.81878027821216, 63.239277287497565
54, Female, Karnataka (KA), 8209922757, 163.97353959827726, 72.2249337837454
36, Male, Telangana (TS), 9274460232, 167.9947430043099, 65.32692761062431
7, Male, Uttarakhand (UK), 8959089842, 169.3082106456699, 64.43109255311303
92, Male, Jammu and Kashmir (JK), 8043701012, 164.2498912633992, 79.06766323010893
27, Male, Haryana (HR), 7746151400, 148.2187931582017, 74.92989880225618
38, Male, West Bengal (WB), 8639680569, 153.7581858076224, 68.19971114003104
23, Female, Goa (GA), 7158212571, 169.41266397174164, 75.69926236217415
87, Female, Jammu and Kashmir (JK), 9632254734, 187.73600583259739, 65.86658451160463
43, Male, Haryana (HR), 8781791982, 155.5982933427868, 67.83408810270294
67, Female, Gujarat (GJ), 9868276239, 161.52394122489548, 65.25151344455429
44, Female, Mizoram (MZ), 7559384606, 155.3490561763895, 72.49822090095367
90, Male, Himachal Pradesh (HP), 9707186918, 164.942564580487, 69.1963071088553
14, Female, Manipur (MN), 9415157147, 149.3122419743815, 67.20119500659784
58, Male, Uttarakhand (UK), 9445237039, 141.1788916385682, 70.85407753611827
17, Male, Uttar Pradesh (UP), 9191466404, 138.56779388769246, 71.8748998238888
40, Male, Gujarat (GJ), 9145526788, 157.83331651877, 62.547568126166816
38, Male, Bihar (BR), 7362464847, 171.09371928790299, 76.39758681428532
52, Male, Himachal Pradesh (HP), 6387312216, 166.07213216875843, 68.16136006088186
8, Female, Kerala (KL), 7721527328, 151.42958055452877, 67.73067348210107
24, Female, Maharashtra (MH), 9673485545, 167.92046747758513, 60.39730284945254
83, Female, Nagaland (NL), 8389155879, 151.2293963888241, 73.14479893676629
14, Male, Gujarat (GJ), 9894374403, 172.70554324438294, 71.36606711313176
94, Male, Telangana (TS), 7010874516, 145.44671473804414, 68.28782940906518
62, Male, Sikkim (SK), 9947220784, 171.1916238918125, 76.58083146360104
81, Female, West Bengal (WB), 6200524287, 170.8497508908186, 69.76484491320814
10, Male, Jammu and Kashmir (JK), 7635576426, 168.48270306235833, 72.88408456623623
16, Male, Telangana (TS), 7753290198, 182.44277224410862, 71.01629588814006
21, Female, Goa (GA), 6447781504, 165.46225838884473, 69.54094613965495
37, Female, Himachal Pradesh (HP), 8326878151, 175.6370171102567, 80.25311961035555
7, Male, Tripura (TR), 9294239112, 156.88245066540216, 68.32254382410036
79, Male, Maharashtra (MH), 9575546019, 153.39919323492717, 72.96132721915339
61, Female, Chhattisgarh (CG), 9040653024, 165.6219206359373, 49.5127654959656
75, Male, Arunachal Pradesh (AR), 6102046152, 160.81905297967262, 64.18620487891386
21, Male, Tamil Nadu (TN), 8839282372, 161.6978164445541, 68.55169775079791
66, Male, Madhya Pradesh (MP), 9105915359, 157.32334136641376, 62.014371824760595
29, Female, Rajasthan (RJ), 9850775988, 150.155295162666, 68.55273809615214
59, Male, Tripura (TR), 7917625972, 159.92768600312925, 74.82346645487372
28, Female, Punjab (PB), 9249730050, 160.967092470698, 60.711511017765766
72, Female, Telangana (TS), 6553390957, 164.6574173020667, 72.66520277198181
26, Male, Telangana (TS), 6703637625, 152.11175341035965, 69.23215215583993
12, Female, Tripura (TR), 8009937918, 180.9273800538381, 68.94758693513148
58, Female, Uttar Pradesh (UP), 9667709709, 163.72099623649402, 65.94531089309015
86, Female, Andhra Pradesh (AP), 8439805850, 162.22339835240504, 63.530054268442115
85, Male, Gujarat (GJ), 7599765715, 161.09886248641, 73.7926176769975
58, Female, Assam (AS), 7506680785, 151.7107301262297, 76.59237247642886
90, Male, Maharashtra (MH), 6972189984, 156.2909752829751, 78.28438774907224
